,TEAM_ID,Team,PLAYER_ID,Player,DateInjured,InjuryNotes,DateRecovered,RecoverNotes
5489,1610612760,Thunder,202713,Kyle Singler,2016-03-19,sore lower back (DTD),2016-03-26,activated from IL
5490,1610612760,Thunder,203956,Mitch McGary,2016-03-19,placed on IL,,
5491,1610612760,Thunder,202713,Kyle Singler,2016-03-22,placed on IL with sore lower back,2016-03-26,activated from IL
5492,1610612760,Thunder,203962,Josh Huestis,2016-03-28,placed on IL,2016-03-29,activated from IL
5493,1610612760,Thunder,201142,Kevin Durant,2016-03-29,rest (DTD),2017-02-27,activated from IL
5494,1610612760,Thunder,201586,Serge Ibaka,2016-03-29,placed on IL,2016-03-31,activated from IL
5495,1610612760,Thunder,203962,Josh Huestis,2016-03-31,placed on IL,2016-04-06,activated from IL
5496,1610612760,Thunder,203460,Andre Roberson,2016-04-06,placed on IL,2016-04-09,activated from IL
5497,1610612760,Thunder,201142,Kevin Durant,2016-04-06,rest (DTD),2017-02-27,activated from IL
5498,1610612760,Thunder,1737,Nazr Mohammed,2016-04-06,rest (DTD),2016-04-12,activated from IL
5499,1610612760,Thunder,201566,Russell Westbrook,2016-04-06,rest (DTD),2018-02-13,activated from IL
5500,1610612760,Thunder,201586,Serge Ibaka,2016-04-06,rest (DTD),2017-01-13,returned to lineup
5501,1610612760,Thunder,203962,Josh Huestis,2016-04-09,placed on IL,2016-04-11,activated from IL
5502,1610612760,Thunder,1737,Nazr Mohammed,2016-04-11,placed on IL for rest,2016-04-12,activated from IL
5503,1610612760,Thunder,201566,Russell Westbrook,2016-04-12,rest (DTD),2018-02-13,activated from IL
5504,1610612760,Thunder,201586,Serge Ibaka,2016-04-12,placed on IL for rest,2017-01-13,returned to lineup
5505,1610612760,Thunder,1626166,Cameron Payne,2016-04-16,placed on IL with sore right hip,2016-04-18,activated from IL
5506,1610612760,Thunder,1737,Nazr Mohammed,2016-04-18,placed on IL with strained right calf,2016-04-25,activated from IL
5507,1610612760,Thunder,1626166,Cameron Payne,2016-04-18,sore right hip (DTD) (Y),2017-01-07,activated from IL
5508,1610612760,Thunder,203962,Josh Huestis,2016-04-25,placed on IL,2016-05-10,activated from IL
5509,1610612760,Thunder,202713,Kyle Singler,2016-05-10,placed on IL with stomach flu,2016-05-12,activated from IL
5510,1610612760,Thunder,203962,Josh Huestis,2016-05-12,placed on IL (out for season),2016-11-20,activated from IL
5511,1610612760,Thunder,1626166,Cameron Payne,2016-07-25,surgery on right foot to repair fracture (out indefinitely),2017-01-07,activated from IL
5512,1610612760,Thunder,101179,Ronnie Price,2016-10-12,concussion (DTD),2017-02-03,activated from IL
5513,1610612760,Thunder,203518,Alex Abrines,2016-10-16,bruised right hip (DTD),2017-02-05,activated from IL
5514,1610612760,Thunder,1626166,Cameron Payne,2016-10-26,placed on IL recovering from surgery on right foot to repair fracture,2017-01-07,activated from IL
5515,1610612760,Thunder,203962,Josh Huestis,2016-10-26,placed on IL,2016-11-20,activated from IL
5516,1610612760,Thunder,203902,Semaj Christon,2016-11-18,concussion (DTD),2016-11-22,activated from IL
5517,1610612760,Thunder,203902,Semaj Christon,2016-11-20,placed on IL with concussion,2016-11-22,activated from IL
5518,1610612760,Thunder,203962,Josh Huestis,2016-11-22,placed on IL,2016-12-19,activated from IL
5519,1610612760,Thunder,203506,Victor Oladipo,2016-12-13,sprained right wrist (DTD),2016-12-31,activated from IL
5520,1610612760,Thunder,203506,Victor Oladipo,2016-12-19,placed on IL with sprained right wrist,2016-12-31,activated from IL
5521,1610612760,Thunder,203962,Josh Huestis,2016-12-31,placed on IL,2017-02-01,activated from IL
5522,1610612760,Thunder,202713,Kyle Singler,2017-01-07,placed on IL,2017-01-11,activated from IL
5523,1610612760,Thunder,203902,Semaj Christon,2017-01-11,placed on IL,2017-01-29,activated from IL
5524,1610612760,Thunder,203500,Steven Adams,2017-01-16,concussion (DTD),2017-01-23,returned to lineup
5525,1610612760,Thunder,202683,Enes Kanter,2017-01-26,fractured right arm / hand (out indefinitely),2017-02-24,activated from IL
5526,1610612760,Thunder,202683,Enes Kanter,2017-01-27,surgery on right arm / hand to repair fracture (out indefinitely),2017-02-24,activated from IL
5527,1610612760,Thunder,202683,Enes Kanter,2017-01-29,placed on IL recovering from surgery on right arm / hand to repair fracture,2017-02-24,activated from IL
5528,1610612760,Thunder,203518,Alex Abrines,2017-02-01,placed on IL with back spasms,2017-02-05,activated from IL
5529,1610612760,Thunder,203962,Josh Huestis,2017-02-05,placed on IL,2017-02-24,activated from IL
5530,1610612760,Thunder,203506,Victor Oladipo,2017-02-24,placed on IL with back spasms,2017-02-28,activated from IL
5531,1610612760,Thunder,203962,Josh Huestis,2017-02-28,placed on IL,2017-04-12,activated from IL
5532,1610612760,Thunder,203506,Victor Oladipo,2017-03-02,placed on IL with back injury,2017-03-07,activated from IL
5533,1610612760,Thunder,202713,Kyle Singler,2017-03-07,placed on IL,2017-03-31,activated from IL
5534,1610612760,Thunder,201959,Taj Gibson,2017-03-31,placed on IL with illness,2017-04-02,activated from IL
5535,1610612760,Thunder,202713,Kyle Singler,2017-04-02,placed on IL,2017-04-05,activated from IL
5536,1610612760,Thunder,203518,Alex Abrines,2017-04-05,placed on IL with sprained knee,2017-04-11,activated from IL
5537,1610612760,Thunder,203460,Andre Roberson,2017-04-07,sore left knee (DTD),2017-04-09,returned to lineup
5538,1610612760,Thunder,203926,Doug McDermott,2017-04-09,sore left knee (DTD),2017-04-16,activated from IL
5539,1610612760,Thunder,203926,Doug McDermott,2017-04-11,placed on IL with sore left knee,2017-04-16,activated from IL
5540,1610612760,Thunder,201566,Russell Westbrook,2017-04-11,rest (DTD),2018-02-13,activated from IL
5541,1610612760,Thunder,201959,Taj Gibson,2017-04-11,rest (DTD),2019-04-10,activated from IL
5542,1610612760,Thunder,203460,Andre Roberson,2017-04-12,placed on IL,2017-12-15,activated from IL
5543,1610612760,Thunder,203962,Josh Huestis,2017-04-16,placed on IL,,
5544,1610612760,Thunder,202713,Kyle Singler,2017-04-16,placed on IL,2017-04-19,activated from IL
5545,1610612760,Thunder,,Norris Cole ,2017-04-19,placed on IL,,
5546,1610612760,Thunder,203902,Semaj Christon,2017-04-21,placed on IL,,
5547,1610612760,Thunder,202335,Patrick Patterson,2017-08-10,arthroscopic surgery on his left knee (out indefinitely),2019-12-09,returned to lineup
5548,1610612760,Thunder,1627772,Daniel Hamilton,2017-10-19,placed on IL,2017-11-15,activated from IL
5549,1610612760,Thunder,202713,Kyle Singler,2017-10-19,placed on IL,2017-11-10,activated from IL
5550,1610612760,Thunder,,P.J. Dozier,2017-10-19,placed on IL,,
5551,1610612760,Thunder,203500,Steven Adams,2017-11-10,placed on IL with bruised right calf,2017-11-17,activated from IL
5552,1610612760,Thunder,2546,Carmelo Anthony,2017-11-12,sore lower back (DTD),2017-11-15,returned to lineup
5553,1610612760,Thunder,202713,Kyle Singler,2017-11-15,placed on IL,2017-12-03,activated from IL
5554,1610612760,Thunder,1627772,Daniel Hamilton,2017-11-17,placed on IL,2018-01-03,activated from IL
5555,1610612760,Thunder,1626177,Dakari Johnson,2017-12-03,placed on IL,2017-12-05,activated from IL
5556,1610612760,Thunder,202713,Kyle Singler,2017-12-05,placed on IL,2017-12-07,activated from IL
5557,1610612760,Thunder,203924,Jerami Grant,2017-12-07,placed on IL with bruised left hip,2017-12-09,activated from IL
5558,1610612760,Thunder,202331,Paul George,2017-12-07,placed on IL with bruised right calf,2017-12-11,activated from IL
5559,1610612760,Thunder,203460,Andre Roberson,2017-12-11,placed on IL with sprained left ankle,2017-12-15,activated from IL
5560,1610612760,Thunder,202713,Kyle Singler,2017-12-15,placed on IL,2017-12-16,activated from IL
5561,1610612760,Thunder,203500,Steven Adams,2017-12-16,placed on IL with concussion,2017-12-20,activated from IL
5562,1610612760,Thunder,202713,Kyle Singler,2017-12-20,placed on IL,2017-12-29,activated from IL
5563,1610612760,Thunder,202331,Paul George,2017-12-29,placed on IL with sore left knee,2017-12-31,activated from IL
5564,1610612760,Thunder,202331,Paul George,2017-12-29,sore left knee (DTD),2017-12-31,activated from IL
5565,1610612760,Thunder,203460,Andre Roberson,2017-12-31,placed on IL with patellar tendinitis in left knee,2018-01-17,activated from IL
5566,1610612760,Thunder,203518,Alex Abrines,2018-01-03,placed on IL with strained right groin,2018-01-07,activated from IL
5567,1610612760,Thunder,1627772,Daniel Hamilton,2018-01-07,placed on IL,2018-02-08,activated from IL
5568,1610612760,Thunder,202713,Kyle Singler,2018-01-17,placed on IL,2018-01-28,activated from IL
5569,1610612760,Thunder,203460,Andre Roberson,2018-01-27,torn patellar tendon in left knee (out for season),2020-07-31,activated from IL
5570,1610612760,Thunder,203460,Andre Roberson,2018-01-28,surgery on left knee to repair torn patellar tendon (out for season),2020-07-31,activated from IL
5571,1610612760,Thunder,203460,Andre Roberson,2018-01-28,placed on IL recovering from surgery on left knee to repair torn patellar tendon (out for season),2020-07-31,activated from IL
5572,1610612760,Thunder,2546,Carmelo Anthony,2018-02-08,placed on IL with sprained right ankle,2018-02-13,activated from IL
5573,1610612760,Thunder,201566,Russell Westbrook,2018-02-08,placed on IL with sprained left ankle,2018-02-13,activated from IL
5574,1610612760,Thunder,,P.J. Dozier,2018-02-13,placed on IL,,
5575,1610612760,Thunder,1627772,Daniel Hamilton,2018-02-13,placed on IL,2018-03-10,activated from IL
5576,1610612760,Thunder,2546,Carmelo Anthony,2018-03-03,placed on IL for rest,2018-03-06,activated from IL
5577,1610612760,Thunder,202713,Kyle Singler,2018-03-06,placed on IL,,
5578,1610612760,Thunder,1628390,Terrance Ferguson,2018-03-09,concussion (out indefinitely),2018-03-12,activated from IL
5579,1610612760,Thunder,1628390,Terrance Ferguson,2018-03-10,placed on IL with concussion,2018-03-12,activated from IL
5580,1610612760,Thunder,203500,Steven Adams,2018-03-13,placed on IL with bruised left hip,2018-03-16,activated from IL
5581,1610612760,Thunder,1627772,Daniel Hamilton,2018-03-16,placed on IL,2018-04-11,activated from IL
5582,1610612760,Thunder,203518,Alex Abrines,2018-04-10,concussion (DTD),2018-04-15,activated from IL
5583,1610612760,Thunder,203518,Alex Abrines,2018-04-11,placed on IL with concussion,2018-04-15,activated from IL
5584,1610612760,Thunder,202331,Paul George,2018-05-09,arthroscopic surgery on right knee (out indefinitely),2018-12-30,returned to lineup
5585,1610612760,Thunder,203460,Andre Roberson,2018-10-01,placed on IL recovering from surgery on left knee to repair torn patellar tendon (out for season) (date approximate),2020-07-31,activated from IL
5586,1610612760,Thunder,201566,Russell Westbrook,2018-10-16,right knee injury (DTD),2018-10-21,returned to lineup
5587,1610612760,Thunder,1627846,Abdel Nader,2018-10-21,placed on IL,2018-10-26,activated from IL
5588,1610612760,Thunder,203500,Steven Adams,2018-10-28,placed on IL with calf injury,2018-10-30,activated from IL
5589,1610612760,Thunder,201566,Russell Westbrook,2018-11-06,sprained left ankle (DTD),2018-11-17,returned to lineup
5590,1610612760,Thunder,203518,Alex Abrines,2018-11-17,illness (DTD),2018-11-23,returned to lineup
5591,1610612760,Thunder,203457,Nerlens Noel,2018-11-19,illness (DTD),2018-11-21,returned to lineup
5592,1610612760,Thunder,1628977,Hamidou Diallo,2018-11-22,sprained left ankle (out indefinitely),2018-11-30,activated from IL
5593,1610612760,Thunder,1628977,Hamidou Diallo,2018-11-23,placed on IL with sprained left ankle,2018-11-30,activated from IL
5594,1610612760,Thunder,1628390,Terrance Ferguson,2018-11-23,placed on IL with sprained left ankle,2018-12-03,activated from IL
5595,1610612760,Thunder,203518,Alex Abrines,2018-12-25,illness (DTD),2019-01-21,activated from IL
5596,1610612760,Thunder,203518,Alex Abrines,2018-12-28,placed on IL with illness,2019-01-21,activated from IL
5597,1610612760,Thunder,202331,Paul George,2018-12-28,bruised right quadriceps (DTD),2018-12-30,returned to lineup
5598,1610612760,Thunder,1628390,Terrance Ferguson,2018-12-30,illness (DTD),2018-12-31,returned to lineup
5599,1610612760,Thunder,203457,Nerlens Noel,2019-01-09,concussion (out indefinitely),2019-01-17,activated from IL
5600,1610612760,Thunder,203457,Nerlens Noel,2019-01-10,placed on IL with concussion,2019-01-17,activated from IL
5601,1610612760,Thunder,203500,Steven Adams,2019-01-29,sprained right ankle (DTD),2019-02-01,returned to lineup
5602,1610612760,Thunder,1628390,Terrance Ferguson,2019-01-29,placed on IL with back spasms,2019-02-01,activated from IL
5603,1610612760,Thunder,1627846,Abdel Nader,2019-02-03,illness (DTD),2019-02-05,returned to lineup
5604,1610612760,Thunder,203924,Jerami Grant,2019-02-10,sprained right ankle (DTD),2019-02-22,activated from IL
5605,1610612760,Thunder,203924,Jerami Grant,2019-02-11,placed on IL with sprained right ankle,2019-02-22,activated from IL
5606,1610612760,Thunder,202331,Paul George,2019-02-28,sore right shoulder (DTD),2019-03-05,returned to lineup
5607,1610612760,Thunder,1628977,Hamidou Diallo,2019-03-05,placed on IL,2019-03-13,activated from IL
5608,1610612760,Thunder,202693,Markieff Morris,2019-03-13,sore neck (DTD),2019-03-14,returned to lineup
5609,1610612760,Thunder,203457,Nerlens Noel,2019-03-18,bruised left quadricep (DTD),2019-03-20,returned to lineup
5610,1610612760,Thunder,202331,Paul George,2019-04-10,placed on IL with sore right shoulder,2019-04-14,activated from IL
5611,1610612760,Thunder,1628977,Hamidou Diallo,2019-04-14,sore right elbow (out for season),2019-11-22,returned to lineup
5612,1610612760,Thunder,1628977,Hamidou Diallo,2019-04-16,placed on IL with sore right elbow (out for season),2019-11-22,returned to lineup
5613,1610612760,Thunder,1628977,Hamidou Diallo,2019-04-17,surgery on right elbow (out for season),2019-11-22,returned to lineup
5614,1610612760,Thunder,203460,Andre Roberson,2019-10-22,left knee injury (out indefinitely),2020-07-31,activated from IL
5615,1610612760,Thunder,203460,Andre Roberson,2019-10-23,placed on IL with left knee injury,2020-07-31,activated from IL
5616,1610612760,Thunder,203500,Steven Adams,2019-10-30,placed on IL with bruised left knee,2019-11-05,activated from IL
5617,1610612760,Thunder,203500,Steven Adams,2019-11-10,placed on IL with bruised left knee,2019-11-12,activated from IL
5618,1610612760,Thunder,1628977,Hamidou Diallo,2019-11-15,sprained left knee (DTD),2019-11-22,returned to lineup
5619,1610612760,Thunder,203457,Nerlens Noel,2019-11-22,illness (DTD),2019-11-25,returned to lineup
5620,1610612760,Thunder,1628977,Hamidou Diallo,2019-11-24,sprained right elbow (out indefinitely),,
5621,1610612760,Thunder,1628977,Hamidou Diallo,2019-11-25,placed on IL with sprained right elbow,,
5622,1610612760,Thunder,1628390,Terrance Ferguson,2019-12-05,right hip injury (DTD),2019-12-16,activated from IL
5623,1610612760,Thunder,1628390,Terrance Ferguson,2019-12-06,placed on IL with right hip injury,2019-12-16,activated from IL
5624,1610612760,Thunder,201568,Danilo Gallinari,2019-12-09,placed on IL with sprained right ankle,2019-12-11,activated from IL
5625,1610612760,Thunder,201566,Russell Westbrook,2019-12-14,placed on IL,2019-12-16,activated from IL
5626,1610612760,Thunder,201568,Danilo Gallinari,2019-12-22,placed on IL with sore left ankle,2019-12-31,activated from IL
5627,1610612760,Thunder,203471,Dennis Schroder,2019-12-28,sore right ankle (DTD),2019-12-31,activated from IL
5628,1610612760,Thunder,203471,Dennis Schroder,2019-12-29,placed on IL with sore right ankle,2019-12-31,activated from IL
5629,1610612760,Thunder,201566,Russell Westbrook,2019-12-29,placed on IL,2019-12-31,activated from IL
5630,1610612760,Thunder,,,2019-12-31,activated from IL,,
5631,1610612760,Thunder,203457,Nerlens Noel,2020-01-05,sprained left ankle (DTD),2020-01-17,activated from IL
5632,1610612760,Thunder,203457,Nerlens Noel,2020-01-06,placed on IL with sprained left ankle,2020-01-17,activated from IL
5633,1610612760,Thunder,201568,Danilo Gallinari,2020-01-07,placed on IL with right calf injury,2020-01-09,activated from IL
5634,1610612760,Thunder,1627846,Abdel Nader,2020-01-14,sprained left ankle (DTD),2020-01-29,activated from IL
5635,1610612760,Thunder,201566,Russell Westbrook,2020-01-14,placed on IL,2020-01-15,activated from IL
5636,1610612760,Thunder,1627846,Abdel Nader,2020-01-15,placed on IL with sprained left ankle,2020-01-29,activated from IL
5637,1610612760,Thunder,203500,Steven Adams,2020-01-17,placed on IL with bruised right knee,2020-01-18,activated from IL
5638,1610612760,Thunder,1628383,Justin Patton,2020-01-18,illness (DTD),,
5639,1610612760,Thunder,1628390,Terrance Ferguson,2020-01-18,placed on IL with illness,2020-02-05,activated from IL
5640,1610612760,Thunder,1628383,Justin Patton,2020-01-20,placed on IL with illness,,
5641,1610612760,Thunder,203457,Nerlens Noel,2020-01-20,sore left ankle (DTD),2020-01-22,returned to lineup
5642,1610612760,Thunder,203500,Steven Adams,2020-01-22,placed on IL with sprained left ankle,2020-01-25,activated from IL
5643,1610612760,Thunder,201568,Danilo Gallinari,2020-01-25,placed on IL with left thumb injury,2020-01-27,activated from IL
5644,1610612760,Thunder,203457,Nerlens Noel,2020-01-25,placed on IL with surgery to repair fractured left cheekbone,2020-01-27,activated from IL
5645,1610612760,Thunder,1629676,Isaiah Roby,2020-02-05,placed on IL,2020-02-21,activated from IL
