,Unnamed: 0,PLAYER_ID,DateRecovered,DateInjured,TEAM_ID,Team,Player,InjuryNotes,RecoverNotes,NumberInjuries,InjuryLengthDays,SeasonInjured,SeasonRecovered
2712,2712,201593,2010-12-27,2010-12-18,1610612750,Timberwolves,Nikola Pekovic,placed on IL with sprained left ankle,activated from IL,66.0,9,2010.0,2010.0
2713,2713,201593,2011-01-24,2011-01-19,1610612750,Timberwolves,Nikola Pekovic,placed on IL,activated from IL,66.0,5,2010.0,2010.0
2714,2714,201593,2011-04-01,2011-03-27,1610612750,Timberwolves,Nikola Pekovic,hip injury (DNP),activated from IL,66.0,5,2010.0,2010.0
2715,2715,201593,2012-01-06,2011-12-26,1610612750,Timberwolves,Nikola Pekovic,groin injury (DTD),returned to lineup,66.0,11,2011.0,2011.0
2716,2716,201593,2012-03-09,2012-03-05,1610612750,Timberwolves,Nikola Pekovic,placed on IL with sore right foot,activated from IL,66.0,4,2011.0,2011.0
2717,2717,201593,2012-03-19,2012-03-18,1610612750,Timberwolves,Nikola Pekovic,placed on IL with sore left ankle,activated from IL,66.0,1,2011.0,2011.0
2718,2718,201593,2012-04-01,2012-03-21,1610612750,Timberwolves,Nikola Pekovic,placed on IL with sore left ankle (F),activated from IL,66.0,11,2011.0,2011.0
2719,2719,201593,2014-03-01,2012-04-01,1610612750,Timberwolves,Nikola Pekovic,bone spurs in right ankle (DNP),activated from IL,66.0,699,2011.0,2013.0
2720,2720,201593,2015-01-21,2014-03-16,1610612750,Timberwolves,Nikola Pekovic,sore right ankle (DNP),activated from IL,66.0,311,2013.0,2014.0
2721,2721,201593,2015-03-04,2015-03-02,1610612750,Timberwolves,Nikola Pekovic,ankle injury (DTD),returned to lineup,66.0,2,2014.0,2014.0
2722,2722,201593,2016-01-06,2015-03-13,1610612750,Timberwolves,Nikola Pekovic,sprained right ankle (out for season),activated from IL,66.0,299,2014.0,2015.0
2723,2723,201593,2016-01-13,2016-01-12,1610612750,Timberwolves,Nikola Pekovic,placed on IL,activated from IL,66.0,1,2015.0,2015.0
2724,2724,201593,2016-01-20,2016-01-19,1610612750,Timberwolves,Nikola Pekovic,placed on IL for rest,activated from IL,66.0,1,2015.0,2015.0
2725,2725,201595,2010-11-01,2010-10-29,1610612761,Raptors,Joey Dorsey,placed on IL,activated from IL,8.0,3,2010.0,2010.0
2726,2726,201595,2010-11-10,2010-11-08,1610612761,Raptors,Joey Dorsey,placed on IL,activated from IL,8.0,2,2010.0,2010.0
2727,2727,201595,2011-03-04,2011-01-21,1610612761,Raptors,Joey Dorsey,sore right knee (DTD),activated from IL,8.0,42,2010.0,2010.0
2728,2728,201595,2011-03-26,2011-03-20,1610612761,Raptors,Joey Dorsey,placed on IL with flu,activated from IL,8.0,6,2010.0,2010.0
2729,2729,201595,2011-04-03,2011-03-30,1610612761,Raptors,Joey Dorsey,placed on IL,activated from IL,8.0,4,2010.0,2010.0
2730,2730,201596,2010-10-29,2010-10-26,1610612748,Heat,Mario Chalmers,sprained ankle (out indefinitely),returned to lineup,30.0,3,2010.0,2010.0
2731,2731,201596,2011-04-03,2011-03-21,1610612748,Heat,Mario Chalmers,sprained right knee (out indefinitely),activated from IL,30.0,13,2010.0,2010.0
2732,2732,201596,2012-02-10,2012-02-08,1610612748,Heat,Mario Chalmers,placed on IL with sprained left hand,activated from IL,30.0,2,2011.0,2011.0
2733,2733,201596,2013-04-05,2012-04-22,1610612748,Heat,Mario Chalmers,flu-like symptoms (DNP),activated from IL,30.0,348,2011.0,2012.0
2734,2734,201596,2013-11-27,2013-04-15,1610612748,Heat,Mario Chalmers,sprained right ankle (DNP),activated from IL,30.0,226,2012.0,2013.0
2735,2735,201596,2014-01-17,2014-01-07,1610612748,Heat,Mario Chalmers,right Achilles injury (DNP),activated from IL,30.0,10,2013.0,2013.0
2736,2736,201596,2015-03-07,2014-03-28,1610612748,Heat,Mario Chalmers,bruised right quadricap (DNP),returned to lineup,30.0,344,2013.0,2014.0
2737,2737,201596,2015-11-06,2015-04-15,1610612748,Heat,Mario Chalmers,undisclosed (DTD),activated from IL,30.0,205,2014.0,2015.0
2738,2738,201596,2017-12-01,2016-03-09,1610612763,Grizzlies,Mario Chalmers,ruptured right Achilles tendon (out for season),activated from IL,30.0,632,2015.0,2017.0
2739,2739,201596,2018-01-22,2018-01-20,1610612763,Grizzlies,Mario Chalmers,right shoulder injury (DTD),returned to lineup,30.0,2,2017.0,2017.0
2740,2740,201596,2018-02-04,2018-01-31,1610612763,Grizzlies,Mario Chalmers,left hamstring injury (DTD),activated from IL,30.0,4,2017.0,2017.0
2741,2741,201596,2018-03-17,2018-03-04,1610612763,Grizzlies,Mario Chalmers,right hamstring injury (DTD),activated from IL,30.0,13,2017.0,2017.0
2742,2742,201599,2011-03-25,2011-03-20,1610612746,Clippers,DeAndre Jordan,placed on IL with pneumonia,activated from IL,13.0,5,2010.0,2010.0
2743,2743,201599,2016-01-18,2016-01-12,1610612746,Clippers,DeAndre Jordan,pneumonia (DTD),returned to lineup,13.0,6,2015.0,2015.0
2744,2744,201599,2017-03-18,2016-03-31,1610612746,Clippers,DeAndre Jordan,rest (DTD),activated from IL,13.0,352,2015.0,2016.0
2745,2745,201599,2018-01-24,2018-01-13,1610612746,Clippers,DeAndre Jordan,sprained left ankle (DTD),returned to lineup,13.0,11,2017.0,2017.0
2746,2746,201599,2019-02-03,2019-01-31,1610612742,Mavericks,DeAndre Jordan,placed on IL,activated from IL,13.0,3,2018.0,2018.0
2747,2747,201599,2019-03-06,2019-02-24,1610612752,Knicks,DeAndre Jordan,placed on IL with sprained left ankle,activated from IL,13.0,10,2018.0,2018.0
2748,2748,201599,2019-11-10,2019-11-08,1610612751,Nets,DeAndre Jordan,placed on IL with sprained left ankle,activated from IL,13.0,2,2019.0,2019.0
2749,2749,201599,2019-11-29,2019-11-25,1610612751,Nets,DeAndre Jordan,placed on IL with sore left ankle,activated from IL,13.0,4,2019.0,2019.0
2750,2750,201599,2020-01-28,2020-01-17,1610612751,Nets,DeAndre Jordan,finger injury (DTD),activated from IL,13.0,11,2019.0,2019.0
2751,2751,201600,2014-02-07,2011-05-25,1610612741,Bulls,Omer Asik,stress fracture in left fibula (out for season),activated from IL,45.0,989,2010.0,2013.0
2752,2752,201600,2014-11-21,2014-11-17,1610612740,Pelicans,Omer Asik,placed on IL with sore lower back,activated from IL,45.0,4,2014.0,2014.0
2753,2753,201600,2014-11-25,2014-11-21,1610612740,Pelicans,Omer Asik,DNP,activated from IL,45.0,4,2014.0,2014.0
2754,2754,201600,2015-03-25,2015-03-20,1610612740,Pelicans,Omer Asik,strained right calf (DTD),returned to lineup,45.0,5,2014.0,2014.0
2755,2755,201600,2015-10-31,2015-10-08,1610612740,Pelicans,Omer Asik,strained right calf (out indefinitely),returned to lineup,45.0,23,2015.0,2015.0
2756,2756,201600,2015-11-10,2015-11-03,1610612740,Pelicans,Omer Asik,sprained right calf (DTD),returned to lineup,45.0,7,2015.0,2015.0
2757,2757,201600,2015-11-20,2015-11-17,1610612740,Pelicans,Omer Asik,stomach illness (DTD),returned to lineup,45.0,3,2015.0,2015.0
2758,2758,201600,2016-03-05,2016-02-23,1610612740,Pelicans,Omer Asik,sprained right ankle (DTD),returned to lineup,45.0,11,2015.0,2015.0
2759,2759,201600,2017-01-12,2017-01-09,1610612740,Pelicans,Omer Asik,placed on IL,activated from IL,45.0,3,2016.0,2016.0
2760,2760,201600,2017-03-11,2017-02-22,1610612740,Pelicans,Omer Asik,illness (DTD),activated from IL,45.0,17,2016.0,2016.0
2761,2761,201600,2017-11-22,2017-03-11,1610612740,Pelicans,Omer Asik,illness (out for season),activated from IL,45.0,256,2016.0,2017.0
2762,2762,201600,2018-02-22,2018-02-14,1610612741,Bulls,Omer Asik,placed on IL,activated from IL,45.0,8,2017.0,2017.0
2763,2763,201600,2018-03-13,2018-03-09,1610612741,Bulls,Omer Asik,placed on IL,activated from IL,45.0,4,2017.0,2017.0
2764,2764,201600,2018-03-17,2018-03-15,1610612741,Bulls,Omer Asik,placed on IL,activated from IL,45.0,2,2017.0,2017.0
2765,2765,201600,2018-10-21,2018-10-03,1610612741,Bulls,Omer Asik,illness (out indefinitely),returned to lineup,45.0,18,2018.0,2018.0
2766,2766,201601,2012-01-02,2010-10-27,1610612749,Bucks,Luc Mbah a Moute,sprained right ankle (DNP),activated from IL,50.0,432,2010.0,2011.0
2767,2767,201601,2012-01-12,2012-01-05,1610612749,Bucks,Luc Mbah a Moute,right knee tendinitis (DNP),activated from IL,50.0,7,2011.0,2011.0
2768,2768,201601,2012-01-20,2012-01-12,1610612749,Bucks,Luc Mbah a Moute,right knee tendinitis (DNP),activated from IL,50.0,8,2011.0,2011.0
2769,2769,201601,2012-04-09,2012-02-29,1610612749,Bucks,Luc Mbah a Moute,sore left shoulder (DNP),activated from IL,50.0,40,2011.0,2011.0
2770,2770,201601,2012-12-01,2012-04-13,1610612749,Bucks,Luc Mbah a Moute,DNP,activated from IL,50.0,232,2011.0,2012.0
2771,2771,201601,2013-03-27,2013-02-06,1610612749,Bucks,Luc Mbah a Moute,sore right knee (DNP),activated from IL,50.0,49,2012.0,2012.0
2772,2772,201601,2013-04-03,2013-04-01,1610612749,Bucks,Luc Mbah a Moute,placed on IL with illness,activated from IL,50.0,2,2012.0,2012.0
2773,2773,201601,2014-01-10,2014-01-04,1610612750,Timberwolves,Luc Mbah a Moute,strained left groin (DNP),activated from IL,50.0,6,2013.0,2013.0
2774,2774,201601,2014-10-31,2014-10-29,1610612755,76ers,Luc Mbah a Moute,back injury (DTD),returned to lineup,50.0,2,2014.0,2014.0
2775,2775,201601,2015-01-02,2014-12-27,1610612755,76ers,Luc Mbah a Moute,strained left calf (DTD),returned to lineup,50.0,6,2014.0,2014.0
2776,2776,201601,2015-01-09,2015-01-05,1610612755,76ers,Luc Mbah a Moute,turf toe (DTD),returned to lineup,50.0,4,2014.0,2014.0
2777,2777,201601,2015-01-23,2015-01-19,1610612755,76ers,Luc Mbah a Moute,bruised left knee (DTD),returned to lineup,50.0,4,2014.0,2014.0
2778,2778,201601,2015-03-16,2015-03-14,1610612755,76ers,Luc Mbah a Moute,rest (DTD),returned to lineup,50.0,2,2014.0,2014.0
2779,2779,201601,2015-03-27,2015-03-25,1610612755,76ers,Luc Mbah a Moute,sore left shoulder (DTD),returned to lineup,50.0,2,2014.0,2014.0
2780,2780,201601,2015-04-01,2015-03-30,1610612755,76ers,Luc Mbah a Moute,sore left shoulder (DTD),returned to lineup,50.0,2,2014.0,2014.0
2781,2781,201601,2015-04-08,2015-04-05,1610612755,76ers,Luc Mbah a Moute,sore left shoulder (DTD),returned to lineup,50.0,3,2014.0,2014.0
2782,2782,201601,2016-03-13,2015-04-10,1610612755,76ers,Luc Mbah a Moute,sore/strained left shoulder (out for season),returned to lineup,50.0,338,2014.0,2015.0
2783,2783,201601,2016-12-18,2016-12-14,1610612746,Clippers,Luc Mbah a Moute,sprained right shoulder (DTD),returned to lineup,50.0,4,2016.0,2016.0
2784,2784,201601,2017-11-11,2017-05-24,1610612746,Clippers,Luc Mbah a Moute,player declined contract option,returned to lineup,50.0,171,2016.0,2017.0
2785,2785,201601,2017-11-18,2017-11-16,1610612745,Rockets,Luc Mbah a Moute,placed on IL with illness,activated from IL,50.0,2,2017.0,2017.0
2786,2786,201601,2018-01-15,2017-12-15,1610612745,Rockets,Luc Mbah a Moute,placed on IL with dislocated right shoulder,activated from IL,50.0,31,2017.0,2017.0
2787,2787,201601,2018-03-30,2018-03-24,1610612745,Rockets,Luc Mbah a Moute,sore left knee (DTD),activated from IL,50.0,6,2017.0,2017.0
2788,2788,201601,2018-04-29,2018-04-10,1610612745,Rockets,Luc Mbah a Moute,dislocated right shoulder (DTD),activated from IL,50.0,19,2017.0,2017.0
2789,2789,201601,2019-04-07,2018-10-26,1610612746,Clippers,Luc Mbah a Moute,placed on IL with sore left knee,activated from IL,50.0,163,2018.0,2018.0
2790,2790,201603,2010-11-08,2010-11-06,1610612761,Raptors,Sonny Weems,ankle injury (DTD),activated from IL,16.0,2,2010.0,2010.0
2791,2791,201603,2010-11-08,2010-11-06,1610612761,Raptors,Sonny Weems,placed on IL with ankle injury,activated from IL,16.0,2,2010.0,2010.0
2792,2792,201603,2011-01-07,2010-12-17,1610612761,Raptors,Sonny Weems,sore lower back (DNP),activated from IL,16.0,21,2010.0,2010.0
2793,2793,201603,2011-01-24,2011-01-07,1610612761,Raptors,Sonny Weems,back spasms (DNP),activated from IL,16.0,17,2010.0,2010.0
2794,2794,201604,2010-11-27,2010-10-27,1610612749,Bucks,Chris Douglas-Roberts,placed on IL with right eye injury,activated from IL,9.0,31,2010.0,2010.0
2795,2795,201604,2011-02-14,2011-02-03,1610612749,Bucks,Chris Douglas-Roberts,DNP,activated from IL,9.0,11,2010.0,2010.0
2796,2796,201604,2011-04-01,2011-03-18,1610612749,Bucks,Chris Douglas-Roberts,sprained right ankle (DNP),activated from IL,9.0,14,2010.0,2010.0
2797,2797,201604,2014-12-13,2011-04-08,1610612749,Bucks,Chris Douglas-Roberts,placed on IL,activated from IL,9.0,1345,2010.0,2014.0
2798,2798,201604,2015-01-05,2014-12-29,1610612746,Clippers,Chris Douglas-Roberts,placed on IL,activated from IL,9.0,7,2014.0,2014.0
2799,2799,201604,2015-01-10,2015-01-07,1610612746,Clippers,Chris Douglas-Roberts,placed on IL,activated from IL,9.0,3,2014.0,2014.0
2800,2800,201609,2011-02-15,2011-01-30,1610612756,Suns,Goran Dragic,placed on IL with stitches in left foot,activated from IL,43.0,16,2010.0,2010.0
2801,2801,201609,2011-03-01,2011-02-27,1610612745,Rockets,Goran Dragic,placed on IL with flu,activated from IL,43.0,2,2010.0,2010.0
2802,2802,201609,2012-12-29,2012-12-09,1610612756,Suns,Goran Dragic,flu (DNP),activated from IL,43.0,20,2012.0,2012.0
2803,2803,201609,2014-12-17,2013-04-17,1610612756,Suns,Goran Dragic,right ankle injury (DNP),activated from IL,43.0,609,2012.0,2014.0
2804,2804,201609,2015-03-11,2015-03-07,1610612748,Heat,Goran Dragic,back injury (DTD),returned to lineup,43.0,4,2014.0,2014.0
2805,2805,201609,2015-12-25,2015-04-15,1610612748,Heat,Goran Dragic,undisclosed (DTD),activated from IL,43.0,254,2014.0,2015.0
2806,2806,201609,2016-01-29,2016-01-13,1610612748,Heat,Goran Dragic,placed on IL with strained left calf,activated from IL,43.0,16,2015.0,2015.0
2807,2807,201609,2016-03-30,2016-03-28,1610612748,Heat,Goran Dragic,illness (DTD),returned to lineup,43.0,2,2015.0,2015.0
2808,2808,201609,2016-11-17,2016-11-11,1610612748,Heat,Goran Dragic,sprained left ankle (DTD),returned to lineup,43.0,6,2016.0,2016.0
2809,2809,201609,2016-11-28,2016-11-25,1610612748,Heat,Goran Dragic,strained left elbow (DTD),returned to lineup,43.0,3,2016.0,2016.0
2810,2810,201609,2016-12-29,2016-12-27,1610612748,Heat,Goran Dragic,back spasms (DTD),returned to lineup,43.0,2,2016.0,2016.0
2811,2811,201609,2017-01-03,2016-12-30,1610612748,Heat,Goran Dragic,back spasms (DTD),returned to lineup,43.0,4,2016.0,2016.0
2812,2812,201609,2017-03-15,2017-03-12,1610612748,Heat,Goran Dragic,bruised right orbital bone (DTD),returned to lineup,43.0,3,2016.0,2016.0
2813,2813,201609,2017-03-15,2017-03-12,1610612748,Heat,Goran Dragic,eye injury (DTD),returned to lineup,43.0,3,2016.0,2016.0
2814,2814,201609,2017-12-23,2017-12-18,1610612748,Heat,Goran Dragic,sore left elbow (DTD),returned to lineup,43.0,5,2017.0,2017.0
2815,2815,201609,2018-01-25,2018-01-20,1610612748,Heat,Goran Dragic,bruised left knee (DTD),returned to lineup,43.0,5,2017.0,2017.0
2816,2816,201609,2018-04-06,2018-04-04,1610612748,Heat,Goran Dragic,placed on IL with sprained right ankle,activated from IL,43.0,2,2017.0,2017.0
2817,2817,201609,2018-04-14,2018-04-11,1610612748,Heat,Goran Dragic,placed on IL with sore right knee (out for season),activated from IL,43.0,3,2017.0,2017.0
2818,2818,201609,2018-11-05,2018-11-03,1610612748,Heat,Goran Dragic,toe injury (DTD),returned to lineup,43.0,2,2018.0,2018.0
2819,2819,201609,2018-11-10,2018-11-07,1610612748,Heat,Goran Dragic,right knee injury (DTD),returned to lineup,43.0,3,2018.0,2018.0
2820,2820,201609,2018-12-07,2018-11-18,1610612748,Heat,Goran Dragic,placed on IL with right knee injury,activated from IL,43.0,19,2018.0,2018.0
2821,2821,201609,2019-02-23,2018-12-12,1610612748,Heat,Goran Dragic,sore right knee (DTD),activated from IL,43.0,73,2018.0,2018.0
2822,2822,201609,2019-03-08,2019-03-02,1610612748,Heat,Goran Dragic,strained left calf (DTD),activated from IL,43.0,6,2018.0,2018.0
2823,2823,201609,2019-11-20,2019-11-16,1610612748,Heat,Goran Dragic,illness (DTD),returned to lineup,43.0,4,2019.0,2019.0
2824,2824,201609,2019-12-20,2019-12-02,1610612748,Heat,Goran Dragic,strained right groin (DTD),activated from IL,43.0,18,2019.0,2019.0
2825,2825,201609,2020-01-27,2020-01-24,1610612748,Heat,Goran Dragic,left calf injury (DTD),returned to lineup,43.0,3,2019.0,2019.0
2826,2826,201609,2020-08-10,2020-08-06,1610612748,Heat,Goran Dragic,placed on IL with sprained left ankle,activated from IL,43.0,4,2020.0,2020.0
2827,2827,201609,2020-08-18,2020-08-14,1610612748,Heat,Goran Dragic,placed on IL with sore left ankle,activated from IL,43.0,4,2020.0,2020.0
2828,2828,201611,2015-04-15,2015-04-09,1610612748,Heat,Henry Walker,elbow injury (DTD),returned to lineup,1.0,6,2014.0,2014.0
2829,2829,201619,2015-12-26,2015-12-23,1610612739,Cavaliers,Sasha Kaun,placed on IL,activated from IL,7.0,3,2015.0,2015.0
2830,2830,201619,2015-12-29,2015-12-28,1610612739,Cavaliers,Sasha Kaun,placed on IL,activated from IL,7.0,1,2015.0,2015.0
2831,2831,201619,2016-01-12,2016-01-02,1610612739,Cavaliers,Sasha Kaun,placed on IL,activated from IL,7.0,10,2015.0,2015.0
2832,2832,201619,2016-02-03,2016-01-18,1610612739,Cavaliers,Sasha Kaun,placed on IL,activated from IL,7.0,16,2015.0,2015.0
2833,2833,201619,2016-04-03,2016-03-31,1610612739,Cavaliers,Sasha Kaun,placed on IL,activated from IL,7.0,3,2015.0,2015.0
2834,2834,201619,2016-04-06,2016-04-05,1610612739,Cavaliers,Sasha Kaun,placed on IL,activated from IL,7.0,1,2015.0,2015.0
2835,2835,201623,2011-02-22,2010-12-25,1610612738,Celtics,Semih Erden,stomach virus (DTD),returned to lineup,16.0,59,2010.0,2010.0
2836,2836,201623,2011-03-04,2011-02-25,1610612739,Cavaliers,Semih Erden,placed on IL,activated from IL,16.0,7,2010.0,2010.0
2837,2837,201623,2011-04-08,2011-03-04,1610612739,Cavaliers,Semih Erden,strained right adductor muscle (DNP),activated from IL,16.0,35,2010.0,2010.0
2838,2838,201623,2012-01-08,2011-04-13,1610612739,Cavaliers,Semih Erden,sore right heel (DNP),activated from IL,16.0,270,2010.0,2011.0
2839,2839,201623,2012-04-15,2012-04-13,1610612739,Cavaliers,Semih Erden,sprained right ankle (DNP),activated from IL,16.0,2,2011.0,2011.0
2840,2840,201627,2011-01-12,2010-12-16,1610612751,Nets,Anthony Morrow,strained right hamstring (DNP),activated from IL,30.0,27,2010.0,2010.0
2841,2841,201627,2011-03-09,2011-01-12,1610612751,Nets,Anthony Morrow,strained right hamstring (DNP),activated from IL,30.0,56,2010.0,2010.0
2842,2842,201627,2012-12-19,2011-04-05,1610612751,Nets,Anthony Morrow,left knee tendinitis (DTD),activated from IL,30.0,624,2010.0,2012.0
2843,2843,201627,2013-01-19,2012-12-29,1610612737,Hawks,Anthony Morrow,strained right hip (DTD),activated from IL,30.0,21,2012.0,2012.0
2844,2844,201627,2013-01-30,2013-01-21,1610612737,Hawks,Anthony Morrow,placed on IL,activated from IL,30.0,9,2012.0,2012.0
2845,2845,201627,2013-03-08,2013-03-01,1610612742,Mavericks,Anthony Morrow,placed on IL with hip injury,activated from IL,30.0,7,2012.0,2012.0
2846,2846,201627,2014-11-11,2014-01-20,1610612740,Pelicans,Anthony Morrow,illness (DNP),returned to lineup,30.0,295,2013.0,2014.0
2847,2847,201627,2015-02-09,2015-02-08,1610612760,Thunder,Anthony Morrow,placed on IL with right shoulder injury,returned to lineup,30.0,1,2014.0,2014.0
2848,2848,201627,2017-03-06,2017-03-02,1610612741,Bulls,Anthony Morrow,placed on IL,activated from IL,30.0,4,2016.0,2016.0
2849,2849,201627,2017-03-17,2017-03-10,1610612741,Bulls,Anthony Morrow,placed on IL,activated from IL,30.0,7,2016.0,2016.0
2850,2850,201628,2016-11-29,2016-11-27,1610612745,Rockets,Bobby Brown,placed on IL,activated from IL,4.0,2,2016.0,2016.0
2851,2851,201628,2016-12-27,2016-12-01,1610612745,Rockets,Bobby Brown,placed on IL,activated from IL,4.0,26,2016.0,2016.0
2852,2852,201628,2017-01-08,2017-01-05,1610612745,Rockets,Bobby Brown,placed on IL,activated from IL,4.0,3,2016.0,2016.0
2853,2853,201632,2010-12-13,2010-11-05,1610612763,Grizzlies,Hamed Haddadi,placed on IL,activated (P),5.0,38,2010.0,2010.0
2854,2854,201632,2011-01-31,2011-01-28,1610612763,Grizzlies,Hamed Haddadi,placed on IL,activated from IL,5.0,3,2010.0,2010.0
2855,2855,201632,2011-02-26,2011-02-13,1610612763,Grizzlies,Hamed Haddadi,placed on IL,activated from IL,5.0,13,2010.0,2010.0
2856,2856,201632,2013-03-06,2013-02-01,1610612761,Raptors,Hamed Haddadi,placed on IL,activated from IL,5.0,33,2012.0,2012.0
